NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,,
9,"27,777.78",222.38,1,"5,625",222.38,9.00,0.95,0.61,0.39,,
9,"27,777.78",222.38,1,"6,944.44",222.38,9.00,0.95,0.61,0.39,,
9,"27,777.78",222.38,1,"8,402.78",222.38,9.00,0.95,0.61,0.39,,
9,"27,777.78",222.38,5,"10,000",222.38,1.80,0.26,0.16,0.84,,
9,"27,777.78",222.38,5,"11,736.11",222.38,1.80,0.26,0.16,0.84,,
9,"27,777.78",222.38,5,"13,611.11",222.38,1.80,0.26,0.16,0.84,,
9,"27,777.78",222.38,5,"15,625",222.38,1.80,0.26,0.16,0.84,,
9,"27,777.78",222.38,9,"17,777.78",222.38,1.00,0.00,0.00,1.00,,
9,"27,777.78",222.38,9,"20,069.44",222.38,1.00,0.00,0.00,1.00,,
9,"27,777.78",222.38,9,"22,500",222.38,1.00,0.00,0.00,1.00,,
9,"27,777.78",222.38,9,"25,069.44",222.38,1.00,0.00,0.00,1.00,,
9,"27,777.78",222.38,9,"27,777.78",222.38,1.00,0.00,0.00,1.00,,
9,"27,777.78",222.38,9,"30,625",222.38,1.00,0.00,0.00,1.00,,
9,"27,777.78",222.38,13,"33,611.11",222.38,0.69,-0.16,0.10,0.90,,
9,"27,777.78",222.38,13,"36,736.11",222.38,0.69,-0.16,0.10,0.90,,
9,"27,777.78",222.38,13,"40,000",222.38,0.69,-0.16,0.10,0.90,,
9,"30,625",222.38,1,"5,625",222.38,9.00,0.95,0.61,0.39,,
9,"30,625",222.38,1,"6,944.44",222.38,9.00,0.95,0.61,0.39,,
9,"30,625",222.38,1,"8,402.78",222.38,9.00,0.95,0.61,0.39,,
9,"30,625",222.38,5,"10,000",222.38,1.80,0.26,0.16,0.84,,
9,"30,625",222.38,5,"11,736.11",222.38,1.80,0.26,0.16,0.84,,
9,"30,625",222.38,5,"13,611.11",222.38,1.80,0.26,0.16,0.84,,
9,"30,625",222.38,5,"15,625",222.38,1.80,0.26,0.16,0.84,,
9,"30,625",222.38,9,"17,777.78",222.38,1.00,0.00,0.00,1.00,,
9,"30,625",222.38,9,"20,069.44",222.38,1.00,0.00,0.00,1.00,,
9,"30,625",222.38,9,"22,500",222.38,1.00,0.00,0.00,1.00,,
9,"30,625",222.38,9,"25,069.44",222.38,1.00,0.00,0.00,1.00,,
9,"30,625",222.38,9,"27,777.78",222.38,1.00,0.00,0.00,1.00,,
9,"30,625",222.38,9,"30,625",222.38,1.00,0.00,0.00,1.00,,
9,"30,625",222.38,13,"33,611.11",222.38,0.69,-0.16,0.10,0.90,,
9,"30,625",222.38,13,"36,736.11",222.38,0.69,-0.16,0.10,0.90,,
9,"30,625",222.38,13,"40,000",222.38,0.69,-0.16,0.10,0.90,,
13,"33,611.11",222.38,1,"5,625",222.38,13.00,1.11,0.71,0.29,,
13,"33,611.11",222.38,1,"6,944.44",222.38,13.00,1.11,0.71,0.29,,
13,"33,611.11",222.38,1,"8,402.78",222.38,13.00,1.11,0.71,0.29,,
13,"33,611.11",222.38,5,"10,000",222.38,2.60,0.41,0.26,0.74,,
13,"33,611.11",222.38,5,"11,736.11",222.38,2.60,0.41,0.26,0.74,,
13,"33,611.11",222.38,5,"13,611.11",222.38,2.60,0.41,0.26,0.74,,
13,"33,611.11",222.38,5,"15,625",222.38,2.60,0.41,0.26,0.74,,
13,"33,611.11",222.38,9,"17,777.78",222.38,1.44,0.16,0.10,0.90,,
13,"33,611.11",222.38,9,"20,069.44",222.38,1.44,0.16,0.10,0.90,,
13,"33,611.11",222.38,9,"22,500",222.38,1.44,0.16,0.10,0.90,,
13,"33,611.11",222.38,9,"25,069.44",222.38,1.44,0.16,0.10,0.90,,
13,"33,611.11",222.38,9,"27,777.78",222.38,1.44,0.16,0.10,0.90,,
13,"33,611.11",222.38,9,"30,625",222.38,1.44,0.16,0.10,0.90,,
13,"33,611.11",222.38,13,"33,611.11",222.38,1.00,0.00,0.00,1.00,,
13,"33,611.11",222.38,13,"36,736.11",222.38,1.00,0.00,0.00,1.00,,
13,"33,611.11",222.38,13,"40,000",222.38,1.00,0.00,0.00,1.00,,
13,"36,736.11",222.38,1,"5,625",222.38,13.00,1.11,0.71,0.29,,
13,"36,736.11",222.38,1,"6,944.44",222.38,13.00,1.11,0.71,0.29,,
13,"36,736.11",222.38,1,"8,402.78",222.38,13.00,1.11,0.71,0.29,,
13,"36,736.11",222.38,5,"10,000",222.38,2.60,0.41,0.26,0.74,,
13,"36,736.11",222.38,5,"11,736.11",222.38,2.60,0.41,0.26,0.74,,
13,"36,736.11",222.38,5,"13,611.11",222.38,2.60,0.41,0.26,0.74,,
13,"36,736.11",222.38,5,"15,625",222.38,2.60,0.41,0.26,0.74,,
13,"36,736.11",222.38,9,"17,777.78",222.38,1.44,0.16,0.10,0.90,,
13,"36,736.11",222.38,9,"20,069.44",222.38,1.44,0.16,0.10,0.90,,
13,"36,736.11",222.38,9,"22,500",222.38,1.44,0.16,0.10,0.90,,
13,"36,736.11",222.38,9,"25,069.44",222.38,1.44,0.16,0.10,0.90,,
13,"36,736.11",222.38,9,"27,777.78",222.38,1.44,0.16,0.10,0.90,,
13,"36,736.11",222.38,9,"30,625",222.38,1.44,0.16,0.10,0.90,,
13,"36,736.11",222.38,13,"33,611.11",222.38,1.00,0.00,0.00,1.00,,
13,"36,736.11",222.38,13,"36,736.11",222.38,1.00,0.00,0.00,1.00,,
13,"36,736.11",222.38,13,"40,000",222.38,1.00,0.00,0.00,1.00,,
13,"40,000",222.38,1,"5,625",222.38,13.00,1.11,0.71,0.29,,
13,"40,000",222.38,1,"6,944.44",222.38,13.00,1.11,0.71,0.29,,
13,"40,000",222.38,1,"8,402.78",222.38,13.00,1.11,0.71,0.29,,
13,"40,000",222.38,5,"10,000",222.38,2.60,0.41,0.26,0.74,,
13,"40,000",222.38,5,"11,736.11",222.38,2.60,0.41,0.26,0.74,,
13,"40,000",222.38,5,"13,611.11",222.38,2.60,0.41,0.26,0.74,,
13,"40,000",222.38,5,"15,625",222.38,2.60,0.41,0.26,0.74,,
13,"40,000",222.38,9,"17,777.78",222.38,1.44,0.16,0.10,0.90,,
13,"40,000",222.38,9,"20,069.44",222.38,1.44,0.16,0.10,0.90,,
13,"40,000",222.38,9,"22,500",222.38,1.44,0.16,0.10,0.90,,
13,"40,000",222.38,9,"25,069.44",222.38,1.44,0.16,0.10,0.90,,
13,"40,000",222.38,9,"27,777.78",222.38,1.44,0.16,0.10,0.90,,
13,"40,000",222.38,9,"30,625",222.38,1.44,0.16,0.10,0.90,,
13,"40,000",222.38,13,"33,611.11",222.38,1.00,0.00,0.00,1.00,,
13,"40,000",222.38,13,"36,736.11",222.38,1.00,0.00,0.00,1.00,,
13,"40,000",222.38,13,"40,000",222.38,1.00,0.00,0.00,1.00,,
1,"5,625",249.31,1,"5,625",249.31,1.00,0.00,0.00,1.00,,
1,"5,625",249.31,1,"6,944.44",249.31,1.00,0.00,0.00,1.00,,
1,"5,625",249.31,1,"8,402.78",249.31,1.00,0.00,0.00,1.00,,
1,"5,625",249.31,1,"10,000",249.31,1.00,0.00,0.00,1.00,,
1,"5,625",249.31,5,"11,736.11",249.31,0.20,-0.70,0.45,0.55,,
1,"5,625",249.31,5,"13,611.11",249.31,0.20,-0.70,0.45,0.55,,
1,"5,625",249.31,5,"15,625",249.31,0.20,-0.70,0.45,0.55,,
1,"5,625",249.31,9,"17,777.78",249.31,0.11,-0.95,0.61,0.39,,
1,"5,625",249.31,9,"20,069.44",249.31,0.11,-0.95,0.61,0.39,,
1,"5,625",249.31,9,"22,500",249.31,0.11,-0.95,0.61,0.39,,
1,"5,625",249.31,9,"25,069.44",249.31,0.11,-0.95,0.61,0.39,,
1,"5,625",249.31,9,"27,777.78",249.31,0.11,-0.95,0.61,0.39,,
1,"5,625",249.31,9,"30,625",249.31,0.11,-0.95,0.61,0.39,,
1,"5,625",249.31,9,"33,611.11",249.31,0.11,-0.95,0.61,0.39,,
1,"5,625",249.31,13,"36,736.11",249.31,0.08,-1.11,0.71,0.29,,
1,"5,625",249.31,13,"40,000",249.31,0.08,-1.11,0.71,0.29,,
1,"6,944.44",249.31,1,"5,625",249.31,1.00,0.00,0.00,1.00,,
1,"6,944.44",249.31,1,"6,944.44",249.31,1.00,0.00,0.00,1.00,,
1,"6,944.44",249.31,1,"8,402.78",249.31,1.00,0.00,0.00,1.00,,
1,"6,944.44",249.31,1,"10,000",249.31,1.00,0.00,0.00,1.00,,
1,"6,944.44",249.31,5,"11,736.11",249.31,0.20,-0.70,0.45,0.55,,
1,"6,944.44",249.31,5,"13,611.11",249.31,0.20,-0.70,0.45,0.55,,
1,"6,944.44",249.31,5,"15,625",249.31,0.20,-0.70,0.45,0.55,,
1,"6,944.44",249.31,9,"17,777.78",249.31,0.11,-0.95,0.61,0.39,,
1,"6,944.44",249.31,9,"20,069.44",249.31,0.11,-0.95,0.61,0.39,,
1,"6,944.44",249.31,9,"22,500",249.31,0.11,-0.95,0.61,0.39,,
1,"6,944.44",249.31,9,"25,069.44",249.31,0.11,-0.95,0.61,0.39,,
1,"6,944.44",249.31,9,"27,777.78",249.31,0.11,-0.95,0.61,0.39,,
1,"6,944.44",249.31,9,"30,625",249.31,0.11,-0.95,0.61,0.39,,
1,"6,944.44",249.31,9,"33,611.11",249.31,0.11,-0.95,0.61,0.39,,
1,"6,944.44",249.31,13,"36,736.11",249.31,0.08,-1.11,0.71,0.29,,
1,"6,944.44",249.31,13,"40,000",249.31,0.08,-1.11,0.71,0.29,,
1,"8,402.78",249.31,1,"5,625",249.31,1.00,0.00,0.00,1.00,,
1,"8,402.78",249.31,1,"6,944.44",249.31,1.00,0.00,0.00,1.00,,
1,"8,402.78",249.31,1,"8,402.78",249.31,1.00,0.00,0.00,1.00,,
1,"8,402.78",249.31,1,"10,000",249.31,1.00,0.00,0.00,1.00,,
1,"8,402.78",249.31,5,"11,736.11",249.31,0.20,-0.70,0.45,0.55,,
1,"8,402.78",249.31,5,"13,611.11",249.31,0.20,-0.70,0.45,0.55,,
1,"8,402.78",249.31,5,"15,625",249.31,0.20,-0.70,0.45,0.55,,
1,"8,402.78",249.31,9,"17,777.78",249.31,0.11,-0.95,0.61,0.39,,
1,"8,402.78",249.31,9,"20,069.44",249.31,0.11,-0.95,0.61,0.39,,
1,"8,402.78",249.31,9,"22,500",249.31,0.11,-0.95,0.61,0.39,,
1,"8,402.78",249.31,9,"25,069.44",249.31,0.11,-0.95,0.61,0.39,,
1,"8,402.78",249.31,9,"27,777.78",249.31,0.11,-0.95,0.61,0.39,,
1,"8,402.78",249.31,9,"30,625",249.31,0.11,-0.95,0.61,0.39,,
1,"8,402.78",249.31,9,"33,611.11",249.31,0.11,-0.95,0.61,0.39,,
1,"8,402.78",249.31,13,"36,736.11",249.31,0.08,-1.11,0.71,0.29,,
1,"8,402.78",249.31,13,"40,000",249.31,0.08,-1.11,0.71,0.29,,
1,"10,000",249.31,1,"5,625",249.31,1.00,0.00,0.00,1.00,,
1,"10,000",249.31,1,"6,944.44",249.31,1.00,0.00,0.00,1.00,,
1,"10,000",249.31,1,"8,402.78",249.31,1.00,0.00,0.00,1.00,,
1,"10,000",249.31,1,"10,000",249.31,1.00,0.00,0.00,1.00,,
1,"10,000",249.31,5,"11,736.11",249.31,0.20,-0.70,0.45,0.55,,
1,"10,000",249.31,5,"13,611.11",249.31,0.20,-0.70,0.45,0.55,,
1,"10,000",249.31,5,"15,625",249.31,0.20,-0.70,0.45,0.55,,
1,"10,000",249.31,9,"17,777.78",249.31,0.11,-0.95,0.61,0.39,,
1,"10,000",249.31,9,"20,069.44",249.31,0.11,-0.95,0.61,0.39,,
1,"10,000",249.31,9,"22,500",249.31,0.11,-0.95,0.61,0.39,,
1,"10,000",249.31,9,"25,069.44",249.31,0.11,-0.95,0.61,0.39,,
1,"10,000",249.31,9,"27,777.78",249.31,0.11,-0.95,0.61,0.39,,
1,"10,000",249.31,9,"30,625",249.31,0.11,-0.95,0.61,0.39,,
1,"10,000",249.31,9,"33,611.11",249.31,0.11,-0.95,0.61,0.39,,
1,"10,000",249.31,13,"36,736.11",249.31,0.08,-1.11,0.71,0.29,,
1,"10,000",249.31,13,"40,000",249.31,0.08,-1.11,0.71,0.29,,
5,"11,736.11",249.31,1,"5,625",249.31,5.00,0.70,0.45,0.55,,
5,"11,736.11",249.31,1,"6,944.44",249.31,5.00,0.70,0.45,0.55,,
5,"11,736.11",249.31,1,"8,402.78",249.31,5.00,0.70,0.45,0.55,,
5,"11,736.11",249.31,1,"10,000",249.31,5.00,0.70,0.45,0.55,,
5,"11,736.11",249.31,5,"11,736.11",249.31,1.00,0.00,0.00,1.00,,
5,"11,736.11",249.31,5,"13,611.11",249.31,1.00,0.00,0.00,1.00,,
5,"11,736.11",249.31,5,"15,625",249.31,1.00,0.00,0.00,1.00,,
5,"11,736.11",249.31,9,"17,777.78",249.31,0.56,-0.26,0.16,0.84,,
5,"11,736.11",249.31,9,"20,069.44",249.31,0.56,-0.26,0.16,0.84,,
5,"11,736.11",249.31,9,"22,500",249.31,0.56,-0.26,0.16,0.84,,
5,"11,736.11",249.31,9,"25,069.44",249.31,0.56,-0.26,0.16,0.84,,
5,"11,736.11",249.31,9,"27,777.78",249.31,0.56,-0.26,0.16,0.84,,
5,"11,736.11",249.31,9,"30,625",249.31,0.56,-0.26,0.16,0.84,,
5,"11,736.11",249.31,9,"33,611.11",249.31,0.56,-0.26,0.16,0.84,,
5,"11,736.11",249.31,13,"36,736.11",249.31,0.38,-0.41,0.26,0.74,,
5,"11,736.11",249.31,13,"40,000",249.31,0.38,-0.41,0.26,0.74,,
5,"13,611.11",249.31,1,"5,625",249.31,5.00,0.70,0.45,0.55,,
5,"13,611.11",249.31,1,"6,944.44",249.31,5.00,0.70,0.45,0.55,,
5,"13,611.11",249.31,1,"8,402.78",249.31,5.00,0.70,0.45,0.55,,
5,"13,611.11",249.31,1,"10,000",249.31,5.00,0.70,0.45,0.55,,
5,"13,611.11",249.31,5,"11,736.11",249.31,1.00,0.00,0.00,1.00,,
5,"13,611.11",249.31,5,"13,611.11",249.31,1.00,0.00,0.00,1.00,,
5,"13,611.11",249.31,5,"15,625",249.31,1.00,0.00,0.00,1.00,,
5,"13,611.11",249.31,9,"17,777.78",249.31,0.56,-0.26,0.16,0.84,,
5,"13,611.11",249.31,9,"20,069.44",249.31,0.56,-0.26,0.16,0.84,,
5,"13,611.11",249.31,9,"22,500",249.31,0.56,-0.26,0.16,0.84,,
5,"13,611.11",249.31,9,"25,069.44",249.31,0.56,-0.26,0.16,0.84,,
5,"13,611.11",249.31,9,"27,777.78",249.31,0.56,-0.26,0.16,0.84,,
5,"13,611.11",249.31,9,"30,625",249.31,0.56,-0.26,0.16,0.84,,
5,"13,611.11",249.31,9,"33,611.11",249.31,0.56,-0.26,0.16,0.84,,
5,"13,611.11",249.31,13,"36,736.11",249.31,0.38,-0.41,0.26,0.74,,
5,"13,611.11",249.31,13,"40,000",249.31,0.38,-0.41,0.26,0.74,,
5,"15,625",249.31,1,"5,625",249.31,5.00,0.70,0.45,0.55,,
5,"15,625",249.31,1,"6,944.44",249.31,5.00,0.70,0.45,0.55,,
5,"15,625",249.31,1,"8,402.78",249.31,5.00,0.70,0.45,0.55,,
5,"15,625",249.31,1,"10,000",249.31,5.00,0.70,0.45,0.55,,
5,"15,625",249.31,5,"11,736.11",249.31,1.00,0.00,0.00,1.00,,
5,"15,625",249.31,5,"13,611.11",249.31,1.00,0.00,0.00,1.00,,
5,"15,625",249.31,5,"15,625",249.31,1.00,0.00,0.00,1.00,,
5,"15,625",249.31,9,"17,777.78",249.31,0.56,-0.26,0.16,0.84,,
5,"15,625",249.31,9,"20,069.44",249.31,0.56,-0.26,0.16,0.84,,
5,"15,625",249.31,9,"22,500",249.31,0.56,-0.26,0.16,0.84,,
5,"15,625",249.31,9,"25,069.44",249.31,0.56,-0.26,0.16,0.84,,
5,"15,625",249.31,9,"27,777.78",249.31,0.56,-0.26,0.16,0.84,,
5,"15,625",249.31,9,"30,625",249.31,0.56,-0.26,0.16,0.84,,
5,"15,625",249.31,9,"33,611.11",249.31,0.56,-0.26,0.16,0.84,,
5,"15,625",249.31,13,"36,736.11",249.31,0.38,-0.41,0.26,0.74,,
5,"15,625",249.31,13,"40,000",249.31,0.38,-0.41,0.26,0.74,,
9,"17,777.78",249.31,1,"5,625",249.31,9.00,0.95,0.61,0.39,,
9,"17,777.78",249.31,1,"6,944.44",249.31,9.00,0.95,0.61,0.39,,
9,"17,777.78",249.31,1,"8,402.78",249.31,9.00,0.95,0.61,0.39,,
9,"17,777.78",249.31,1,"10,000",249.31,9.00,0.95,0.61,0.39,,
9,"17,777.78",249.31,5,"11,736.11",249.31,1.80,0.26,0.16,0.84,,
9,"17,777.78",249.31,5,"13,611.11",249.31,1.80,0.26,0.16,0.84,,
9,"17,777.78",249.31,5,"15,625",249.31,1.80,0.26,0.16,0.84,,
9,"17,777.78",249.31,9,"17,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"17,777.78",249.31,9,"20,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"17,777.78",249.31,9,"22,500",249.31,1.00,0.00,0.00,1.00,,
9,"17,777.78",249.31,9,"25,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"17,777.78",249.31,9,"27,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"17,777.78",249.31,9,"30,625",249.31,1.00,0.00,0.00,1.00,,
9,"17,777.78",249.31,9,"33,611.11",249.31,1.00,0.00,0.00,1.00,,
9,"17,777.78",249.31,13,"36,736.11",249.31,0.69,-0.16,0.10,0.90,,
9,"17,777.78",249.31,13,"40,000",249.31,0.69,-0.16,0.10,0.90,,
9,"20,069.44",249.31,1,"5,625",249.31,9.00,0.95,0.61,0.39,,
9,"20,069.44",249.31,1,"6,944.44",249.31,9.00,0.95,0.61,0.39,,
9,"20,069.44",249.31,1,"8,402.78",249.31,9.00,0.95,0.61,0.39,,
9,"20,069.44",249.31,1,"10,000",249.31,9.00,0.95,0.61,0.39,,
9,"20,069.44",249.31,5,"11,736.11",249.31,1.80,0.26,0.16,0.84,,
9,"20,069.44",249.31,5,"13,611.11",249.31,1.80,0.26,0.16,0.84,,
9,"20,069.44",249.31,5,"15,625",249.31,1.80,0.26,0.16,0.84,,
9,"20,069.44",249.31,9,"17,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"20,069.44",249.31,9,"20,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"20,069.44",249.31,9,"22,500",249.31,1.00,0.00,0.00,1.00,,
9,"20,069.44",249.31,9,"25,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"20,069.44",249.31,9,"27,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"20,069.44",249.31,9,"30,625",249.31,1.00,0.00,0.00,1.00,,
9,"20,069.44",249.31,9,"33,611.11",249.31,1.00,0.00,0.00,1.00,,
9,"20,069.44",249.31,13,"36,736.11",249.31,0.69,-0.16,0.10,0.90,,
9,"20,069.44",249.31,13,"40,000",249.31,0.69,-0.16,0.10,0.90,,
9,"22,500",249.31,1,"5,625",249.31,9.00,0.95,0.61,0.39,,
9,"22,500",249.31,1,"6,944.44",249.31,9.00,0.95,0.61,0.39,,
9,"22,500",249.31,1,"8,402.78",249.31,9.00,0.95,0.61,0.39,,
9,"22,500",249.31,1,"10,000",249.31,9.00,0.95,0.61,0.39,,
9,"22,500",249.31,5,"11,736.11",249.31,1.80,0.26,0.16,0.84,,
9,"22,500",249.31,5,"13,611.11",249.31,1.80,0.26,0.16,0.84,,
9,"22,500",249.31,5,"15,625",249.31,1.80,0.26,0.16,0.84,,
9,"22,500",249.31,9,"17,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"22,500",249.31,9,"20,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"22,500",249.31,9,"22,500",249.31,1.00,0.00,0.00,1.00,,
9,"22,500",249.31,9,"25,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"22,500",249.31,9,"27,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"22,500",249.31,9,"30,625",249.31,1.00,0.00,0.00,1.00,,
9,"22,500",249.31,9,"33,611.11",249.31,1.00,0.00,0.00,1.00,,
9,"22,500",249.31,13,"36,736.11",249.31,0.69,-0.16,0.10,0.90,,
9,"22,500",249.31,13,"40,000",249.31,0.69,-0.16,0.10,0.90,,
9,"25,069.44",249.31,1,"5,625",249.31,9.00,0.95,0.61,0.39,,
9,"25,069.44",249.31,1,"6,944.44",249.31,9.00,0.95,0.61,0.39,,
9,"25,069.44",249.31,1,"8,402.78",249.31,9.00,0.95,0.61,0.39,,
9,"25,069.44",249.31,1,"10,000",249.31,9.00,0.95,0.61,0.39,,
9,"25,069.44",249.31,5,"11,736.11",249.31,1.80,0.26,0.16,0.84,,
9,"25,069.44",249.31,5,"13,611.11",249.31,1.80,0.26,0.16,0.84,,
9,"25,069.44",249.31,5,"15,625",249.31,1.80,0.26,0.16,0.84,,
9,"25,069.44",249.31,9,"17,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"25,069.44",249.31,9,"20,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"25,069.44",249.31,9,"22,500",249.31,1.00,0.00,0.00,1.00,,
9,"25,069.44",249.31,9,"25,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"25,069.44",249.31,9,"27,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"25,069.44",249.31,9,"30,625",249.31,1.00,0.00,0.00,1.00,,
9,"25,069.44",249.31,9,"33,611.11",249.31,1.00,0.00,0.00,1.00,,
9,"25,069.44",249.31,13,"36,736.11",249.31,0.69,-0.16,0.10,0.90,,
9,"25,069.44",249.31,13,"40,000",249.31,0.69,-0.16,0.10,0.90,,
9,"27,777.78",249.31,1,"5,625",249.31,9.00,0.95,0.61,0.39,,
9,"27,777.78",249.31,1,"6,944.44",249.31,9.00,0.95,0.61,0.39,,
9,"27,777.78",249.31,1,"8,402.78",249.31,9.00,0.95,0.61,0.39,,
9,"27,777.78",249.31,1,"10,000",249.31,9.00,0.95,0.61,0.39,,
9,"27,777.78",249.31,5,"11,736.11",249.31,1.80,0.26,0.16,0.84,,
9,"27,777.78",249.31,5,"13,611.11",249.31,1.80,0.26,0.16,0.84,,
9,"27,777.78",249.31,5,"15,625",249.31,1.80,0.26,0.16,0.84,,
9,"27,777.78",249.31,9,"17,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"27,777.78",249.31,9,"20,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"27,777.78",249.31,9,"22,500",249.31,1.00,0.00,0.00,1.00,,
9,"27,777.78",249.31,9,"25,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"27,777.78",249.31,9,"27,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"27,777.78",249.31,9,"30,625",249.31,1.00,0.00,0.00,1.00,,
9,"27,777.78",249.31,9,"33,611.11",249.31,1.00,0.00,0.00,1.00,,
9,"27,777.78",249.31,13,"36,736.11",249.31,0.69,-0.16,0.10,0.90,,
9,"27,777.78",249.31,13,"40,000",249.31,0.69,-0.16,0.10,0.90,,
9,"30,625",249.31,1,"5,625",249.31,9.00,0.95,0.61,0.39,,
9,"30,625",249.31,1,"6,944.44",249.31,9.00,0.95,0.61,0.39,,
9,"30,625",249.31,1,"8,402.78",249.31,9.00,0.95,0.61,0.39,,
9,"30,625",249.31,1,"10,000",249.31,9.00,0.95,0.61,0.39,,
9,"30,625",249.31,5,"11,736.11",249.31,1.80,0.26,0.16,0.84,,
9,"30,625",249.31,5,"13,611.11",249.31,1.80,0.26,0.16,0.84,,
9,"30,625",249.31,5,"15,625",249.31,1.80,0.26,0.16,0.84,,
9,"30,625",249.31,9,"17,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"30,625",249.31,9,"20,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"30,625",249.31,9,"22,500",249.31,1.00,0.00,0.00,1.00,,
9,"30,625",249.31,9,"25,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"30,625",249.31,9,"27,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"30,625",249.31,9,"30,625",249.31,1.00,0.00,0.00,1.00,,
9,"30,625",249.31,9,"33,611.11",249.31,1.00,0.00,0.00,1.00,,
9,"30,625",249.31,13,"36,736.11",249.31,0.69,-0.16,0.10,0.90,,
9,"30,625",249.31,13,"40,000",249.31,0.69,-0.16,0.10,0.90,,
9,"33,611.11",249.31,1,"5,625",249.31,9.00,0.95,0.61,0.39,,
9,"33,611.11",249.31,1,"6,944.44",249.31,9.00,0.95,0.61,0.39,,
9,"33,611.11",249.31,1,"8,402.78",249.31,9.00,0.95,0.61,0.39,,
9,"33,611.11",249.31,1,"10,000",249.31,9.00,0.95,0.61,0.39,,
9,"33,611.11",249.31,5,"11,736.11",249.31,1.80,0.26,0.16,0.84,,
9,"33,611.11",249.31,5,"13,611.11",249.31,1.80,0.26,0.16,0.84,,
9,"33,611.11",249.31,5,"15,625",249.31,1.80,0.26,0.16,0.84,,
9,"33,611.11",249.31,9,"17,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"33,611.11",249.31,9,"20,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"33,611.11",249.31,9,"22,500",249.31,1.00,0.00,0.00,1.00,,
9,"33,611.11",249.31,9,"25,069.44",249.31,1.00,0.00,0.00,1.00,,
9,"33,611.11",249.31,9,"27,777.78",249.31,1.00,0.00,0.00,1.00,,
9,"33,611.11",249.31,9,"30,625",249.31,1.00,0.00,0.00,1.00,,
9,"33,611.11",249.31,9,"33,611.11",249.31,1.00,0.00,0.00,1.00,,
9,"33,611.11",249.31,13,"36,736.11",249.31,0.69,-0.16,0.10,0.90,,
9,"33,611.11",249.31,13,"40,000",249.31,0.69,-0.16,0.10,0.90,,
13,"36,736.11",249.31,1,"5,625",249.31,13.00,1.11,0.71,0.29,,
13,"36,736.11",249.31,1,"6,944.44",249.31,13.00,1.11,0.71,0.29,,
13,"36,736.11",249.31,1,"8,402.78",249.31,13.00,1.11,0.71,0.29,,
13,"36,736.11",249.31,1,"10,000",249.31,13.00,1.11,0.71,0.29,,
13,"36,736.11",249.31,5,"11,736.11",249.31,2.60,0.41,0.26,0.74,,
13,"36,736.11",249.31,5,"13,611.11",249.31,2.60,0.41,0.26,0.74,,
13,"36,736.11",249.31,5,"15,625",249.31,2.60,0.41,0.26,0.74,,
13,"36,736.11",249.31,9,"17,777.78",249.31,1.44,0.16,0.10,0.90,,
13,"36,736.11",249.31,9,"20,069.44",249.31,1.44,0.16,0.10,0.90,,
13,"36,736.11",249.31,9,"22,500",249.31,1.44,0.16,0.10,0.90,,
13,"36,736.11",249.31,9,"25,069.44",249.31,1.44,0.16,0.10,0.90,,
13,"36,736.11",249.31,9,"27,777.78",249.31,1.44,0.16,0.10,0.90,,
13,"36,736.11",249.31,9,"30,625",249.31,1.44,0.16,0.10,0.90,,
13,"36,736.11",249.31,9,"33,611.11",249.31,1.44,0.16,0.10,0.90,,
13,"36,736.11",249.31,13,"36,736.11",249.31,1.00,0.00,0.00,1.00,,
13,"36,736.11",249.31,13,"40,000",249.31,1.00,0.00,0.00,1.00,,
13,"40,000",249.31,1,"5,625",249.31,13.00,1.11,0.71,0.29,,
13,"40,000",249.31,1,"6,944.44",249.31,13.00,1.11,0.71,0.29,,
13,"40,000",249.31,1,"8,402.78",249.31,13.00,1.11,0.71,0.29,,
13,"40,000",249.31,1,"10,000",249.31,13.00,1.11,0.71,0.29,,
