,NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,Diff_coeff_filtering
2942,9,17777.78,196.98,21,36736.11,196.98,0.43,-0.37,0.25,0.75,0.29934442307766307
2943,9,17777.78,196.98,21,40000.0,196.98,0.43,-0.37,0.25,0.75,0.37958820567855417
2944,9,20069.44,196.98,1,5625.0,196.98,9.0,0.95,0.65,0.35,0.0050131104483161
2945,9,20069.44,196.98,1,6944.44,196.98,9.0,0.95,0.65,0.35,0.14820965797981128
2946,9,20069.44,196.98,5,8402.78,196.98,1.8,0.26,0.17,0.83,0.6533090176784973
2947,9,20069.44,196.98,5,10000.0,196.98,1.8,0.26,0.17,0.83,0.5226269574700819
2948,9,20069.44,196.98,5,11736.11,196.98,1.8,0.26,0.17,0.83,0.3457595412500356
2949,9,20069.44,196.98,5,13611.11,196.98,1.8,0.26,0.17,0.83,0.09977035234214104
2950,9,20069.44,196.98,9,15625.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2951,9,20069.44,196.98,9,17777.78,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2952,9,20069.44,196.98,9,20069.44,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2953,9,20069.44,196.98,9,22500.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2954,9,20069.44,196.98,9,25069.44,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2955,9,20069.44,196.98,9,27777.78,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2956,9,20069.44,196.98,13,30625.0,196.98,0.69,-0.16,0.11,0.89,0.5030918766130736
2957,9,20069.44,196.98,13,33611.11,196.98,0.69,-0.16,0.11,0.89,0.6230477062717563
2958,9,20069.44,196.98,21,36736.11,196.98,0.43,-0.37,0.25,0.75,0.16019036108426435
2959,9,20069.44,196.98,21,40000.0,196.98,0.43,-0.37,0.25,0.75,0.2612315886832465
2960,9,22500.0,196.98,1,5625.0,196.98,9.0,0.95,0.65,0.35,0.06337307834403177
2961,9,22500.0,196.98,1,6944.44,196.98,9.0,0.95,0.65,0.35,0.06762183451588258
2962,9,22500.0,196.98,5,8402.78,196.98,1.8,0.26,0.17,0.83,0.7171566451633271
2963,9,22500.0,196.98,5,10000.0,196.98,1.8,0.26,0.17,0.83,0.6138128034158777
2964,9,22500.0,196.98,5,11736.11,196.98,1.8,0.26,0.17,0.83,0.47894820129931487
2965,9,22500.0,196.98,5,13611.11,196.98,1.8,0.26,0.17,0.83,0.29805022393528774
2966,9,22500.0,196.98,9,15625.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2967,9,22500.0,196.98,9,17777.78,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2968,9,22500.0,196.98,9,20069.44,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2969,9,22500.0,196.98,9,22500.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2970,9,22500.0,196.98,9,25069.44,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2971,9,22500.0,196.98,9,27777.78,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2972,9,22500.0,196.98,13,30625.0,196.98,0.69,-0.16,0.11,0.89,0.2833825932071589
2973,9,22500.0,196.98,13,33611.11,196.98,0.69,-0.16,0.11,0.89,0.4694508972030233
2974,9,22500.0,196.98,21,36736.11,196.98,0.43,-0.37,0.25,0.75,0.0054305945780138256
2975,9,22500.0,196.98,21,40000.0,196.98,0.43,-0.37,0.25,0.75,0.12143677546830467
2976,9,25069.44,196.98,1,5625.0,196.98,9.0,0.95,0.65,0.35,0.12269296285575435
2977,9,25069.44,196.98,1,6944.44,196.98,9.0,0.95,0.65,0.35,0.002288874944115685
2978,9,25069.44,196.98,5,8402.78,196.98,1.8,0.26,0.17,0.83,0.7664781480664379
2979,9,25069.44,196.98,5,10000.0,196.98,1.8,0.26,0.17,0.83,0.682060753081648
2980,9,25069.44,196.98,5,11736.11,196.98,1.8,0.26,0.17,0.83,0.5751991376047388
2981,9,25069.44,196.98,5,13611.11,196.98,1.8,0.26,0.17,0.83,0.4365437663509275
2982,9,25069.44,196.98,9,15625.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2983,9,25069.44,196.98,9,17777.78,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2984,9,25069.44,196.98,9,20069.44,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2985,9,25069.44,196.98,9,22500.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2986,9,25069.44,196.98,9,25069.44,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2987,9,25069.44,196.98,9,27777.78,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2988,9,25069.44,196.98,13,30625.0,196.98,0.69,-0.16,0.11,0.89,0.053936479980525
2989,9,25069.44,196.98,13,33611.11,196.98,0.69,-0.16,0.11,0.89,0.24564665597754892
2990,9,25069.44,196.98,21,36736.11,196.98,0.43,-0.37,0.25,0.75,0.20145121172836064
2991,9,25069.44,196.98,21,40000.0,196.98,0.43,-0.37,0.25,0.75,0.04365441392026612
2992,9,27777.78,196.98,1,5625.0,196.98,9.0,0.95,0.65,0.35,0.1745724320014323
2993,9,27777.78,196.98,1,6944.44,196.98,9.0,0.95,0.65,0.35,0.0633734901403195
2994,9,27777.78,196.98,5,8402.78,196.98,1.8,0.26,0.17,0.83,0.8057065986510087
2995,9,27777.78,196.98,5,10000.0,196.98,1.8,0.26,0.17,0.83,0.7349486006119904
2996,9,27777.78,196.98,5,11736.11,196.98,1.8,0.26,0.17,0.83,0.6476130840442315
2997,9,27777.78,196.98,5,13611.11,196.98,1.8,0.26,0.17,0.83,0.5374706537541042
2998,9,27777.78,196.98,9,15625.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
2999,9,27777.78,196.98,9,17777.78,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3000,9,27777.78,196.98,9,20069.44,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3001,9,27777.78,196.98,9,22500.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3002,9,27777.78,196.98,9,25069.44,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3003,9,27777.78,196.98,9,27777.78,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3004,9,27777.78,196.98,13,30625.0,196.98,0.69,-0.16,0.11,0.89,0.5694622359265217
3005,9,27777.78,196.98,13,33611.11,196.98,0.69,-0.16,0.11,0.89,0.09263831413612564
3006,9,27777.78,196.98,21,36736.11,196.98,0.43,-0.37,0.25,0.75,0.42972685245929015
3007,9,27777.78,196.98,21,40000.0,196.98,0.43,-0.37,0.25,0.75,0.23725910875269932
3008,13,30625.0,196.98,1,5625.0,196.98,13.0,1.11,0.76,0.24,0.09981823589996071
3009,13,30625.0,196.98,1,6944.44,196.98,13.0,1.11,0.76,0.24,0.0055374448795686
3010,13,30625.0,196.98,5,8402.78,196.98,2.6,0.41,0.28,0.72,0.6028241253809357
3011,13,30625.0,196.98,5,10000.0,196.98,2.6,0.41,0.28,0.72,0.5152224331093737
3012,13,30625.0,196.98,5,11736.11,196.98,2.6,0.41,0.28,0.72,0.412890776905655
3013,13,30625.0,196.98,5,13611.11,196.98,2.6,0.41,0.28,0.72,0.29245191833290396
3014,13,30625.0,196.98,9,15625.0,196.98,1.44,0.16,0.11,0.89,0.759137782477183
3015,13,30625.0,196.98,9,17777.78,196.98,1.44,0.16,0.11,0.89,0.6525017666820055
3016,13,30625.0,196.98,9,20069.44,196.98,1.44,0.16,0.11,0.89,0.5030918766130736
3017,13,30625.0,196.98,9,22500.0,196.98,1.44,0.16,0.11,0.89,0.28338259320715853
3018,13,30625.0,196.98,9,25069.44,196.98,1.44,0.16,0.11,0.89,0.05393647998052518
3019,13,30625.0,196.98,9,27777.78,196.98,1.44,0.16,0.11,0.89,0.5694622359265223
3020,13,30625.0,196.98,13,30625.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3021,13,30625.0,196.98,13,33611.11,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3022,13,30625.0,196.98,21,36736.11,196.98,0.62,-0.21,0.14,0.86,0.33112989036398166
3023,13,30625.0,196.98,21,40000.0,196.98,0.62,-0.21,0.14,0.86,0.03585464473634124
3024,13,33611.11,196.98,1,5625.0,196.98,13.0,1.11,0.76,0.24,0.14183741381245563
3025,13,33611.11,196.98,1,6944.44,196.98,13.0,1.11,0.76,0.24,0.0428128357575917
3026,13,33611.11,196.98,5,8402.78,196.98,2.6,0.41,0.28,0.72,0.6419984282751022
3027,13,33611.11,196.98,5,10000.0,196.98,2.6,0.41,0.28,0.72,0.5646392482503223
3028,13,33611.11,196.98,5,11736.11,196.98,2.6,0.41,0.28,0.72,0.47531850180143614
3029,13,33611.11,196.98,5,13611.11,196.98,2.6,0.41,0.28,0.72,0.371385082287858
3030,13,33611.11,196.98,9,15625.0,196.98,1.44,0.16,0.11,0.89,0.8155962438812231
3031,13,33611.11,196.98,9,17777.78,196.98,1.44,0.16,0.11,0.89,0.7332579486702131
3032,13,33611.11,196.98,9,20069.44,196.98,1.44,0.16,0.11,0.89,0.6230477062717563
3033,13,33611.11,196.98,9,22500.0,196.98,1.44,0.16,0.11,0.89,0.4694508972030233
3034,13,33611.11,196.98,9,25069.44,196.98,1.44,0.16,0.11,0.89,0.2456466559775491
3035,13,33611.11,196.98,9,27777.78,196.98,1.44,0.16,0.11,0.89,0.09263831413612598
3036,13,33611.11,196.98,13,30625.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3037,13,33611.11,196.98,13,33611.11,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3038,13,33611.11,196.98,21,36736.11,196.98,0.62,-0.21,0.14,0.86,0.7593111106696377
3039,13,33611.11,196.98,21,40000.0,196.98,0.62,-0.21,0.14,0.86,0.3632109539640851
3040,21,36736.11,196.98,1,5625.0,196.98,21.0,1.32,0.9,0.1,0.044840662929614875
3041,21,36736.11,196.98,1,6944.44,196.98,21.0,1.32,0.9,0.1,0.049844889051640105
3042,21,36736.11,196.98,5,8402.78,196.98,4.2,0.62,0.43,0.57,0.4292101572388168
3043,21,36736.11,196.98,5,10000.0,196.98,4.2,0.62,0.43,0.57,0.34091169992213527
3044,21,36736.11,196.98,5,11736.11,196.98,4.2,0.62,0.43,0.57,0.24353585326436195
3045,21,36736.11,196.98,5,13611.11,196.98,4.2,0.62,0.43,0.57,0.13609541781048448
3046,21,36736.11,196.98,9,15625.0,196.98,2.33,0.37,0.25,0.75,0.4164231687225137
3047,21,36736.11,196.98,9,17777.78,196.98,2.33,0.37,0.25,0.75,0.29934442307766307
3048,21,36736.11,196.98,9,20069.44,196.98,2.33,0.37,0.25,0.75,0.16019036108426452
3049,21,36736.11,196.98,9,22500.0,196.98,2.33,0.37,0.25,0.75,0.0054305945780138256
3050,21,36736.11,196.98,9,25069.44,196.98,2.33,0.37,0.25,0.75,0.20145121172836064
3051,21,36736.11,196.98,9,27777.78,196.98,2.33,0.37,0.25,0.75,0.4297268524592903
3052,21,36736.11,196.98,13,30625.0,196.98,1.62,0.21,0.14,0.86,0.3311298903639821
3053,21,36736.11,196.98,13,33611.11,196.98,1.62,0.21,0.14,0.86,0.7593111106696373
3054,21,36736.11,196.98,21,36736.11,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3055,21,36736.11,196.98,21,40000.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3056,21,40000.0,196.98,1,5625.0,196.98,21.0,1.32,0.9,0.1,0.08001388718816543
3057,21,40000.0,196.98,1,6944.44,196.98,21.0,1.32,0.9,0.1,0.010238607027352142
3058,21,40000.0,196.98,5,8402.78,196.98,4.2,0.62,0.43,0.57,0.4669288528438272
3059,21,40000.0,196.98,5,10000.0,196.98,4.2,0.62,0.43,0.57,0.38613145179071967
3060,21,40000.0,196.98,5,11736.11,196.98,4.2,0.62,0.43,0.57,0.29746940766245417
3061,21,40000.0,196.98,5,13611.11,196.98,4.2,0.62,0.43,0.57,0.20004526400770933
3062,21,40000.0,196.98,9,15625.0,196.98,2.33,0.37,0.25,0.75,0.4802113305540353
3063,21,40000.0,196.98,9,17777.78,196.98,2.33,0.37,0.25,0.75,0.37958820567855417
3064,21,40000.0,196.98,9,20069.44,196.98,2.33,0.37,0.25,0.75,0.2612315886832465
3065,21,40000.0,196.98,9,22500.0,196.98,2.33,0.37,0.25,0.75,0.12143677546830467
3066,21,40000.0,196.98,9,25069.44,196.98,2.33,0.37,0.25,0.75,0.04365441392026595
3067,21,40000.0,196.98,9,27777.78,196.98,2.33,0.37,0.25,0.75,0.2372591087526995
3068,21,40000.0,196.98,13,30625.0,196.98,1.62,0.21,0.14,0.86,0.03585464473634088
3069,21,40000.0,196.98,13,33611.11,196.98,1.62,0.21,0.14,0.86,0.3632109539640851
3070,21,40000.0,196.98,21,36736.11,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3071,21,40000.0,196.98,21,40000.0,196.98,1.0,0.0,0.0,1.0,-0.02776467979825929
3072,1,5625.0,222.38,1,5625.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3073,1,5625.0,222.38,1,6944.44,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3074,1,5625.0,222.38,1,8402.78,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3075,1,5625.0,222.38,5,10000.0,222.38,0.2,-0.7,0.48,0.52,0.37383213309539515
3076,1,5625.0,222.38,5,11736.11,222.38,0.2,-0.7,0.48,0.52,0.19128292339641645
3077,1,5625.0,222.38,5,13611.11,222.38,0.2,-0.7,0.48,0.52,0.04709356395460762
3078,1,5625.0,222.38,5,15625.0,222.38,0.2,-0.7,0.48,0.52,0.06820520316846895
3079,1,5625.0,222.38,9,17777.78,222.38,0.11,-0.95,0.65,0.35,0.08453466941271584
3080,1,5625.0,222.38,9,20069.44,222.38,0.11,-0.95,0.65,0.35,0.0050131104483161
3081,1,5625.0,222.38,9,22500.0,222.38,0.11,-0.95,0.65,0.35,0.06337307834403177
3082,1,5625.0,222.38,9,25069.44,222.38,0.11,-0.95,0.65,0.35,0.12269296285575435
3083,1,5625.0,222.38,9,27777.78,222.38,0.11,-0.95,0.65,0.35,0.1745724320014323
3084,1,5625.0,222.38,9,30625.0,222.38,0.11,-0.95,0.65,0.35,0.22029281517446567
3085,1,5625.0,222.38,13,33611.11,222.38,0.08,-1.11,0.76,0.24,0.14183741381245563
3086,1,5625.0,222.38,13,36736.11,222.38,0.08,-1.11,0.76,0.24,0.17965286383979856
3087,1,5625.0,222.38,13,40000.0,222.38,0.08,-1.11,0.76,0.24,0.08001388718816543
3088,1,6944.44,222.38,1,5625.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3089,1,6944.44,222.38,1,6944.44,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3090,1,6944.44,222.38,1,8402.78,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3091,1,6944.44,222.38,5,10000.0,222.38,0.2,-0.7,0.48,0.52,0.6593638457995599
3092,1,6944.44,222.38,5,11736.11,222.38,0.2,-0.7,0.48,0.52,0.43774668714409254
3093,1,6944.44,222.38,5,13611.11,222.38,0.2,-0.7,0.48,0.52,0.2590924593417344
3094,1,6944.44,222.38,5,15625.0,222.38,0.2,-0.7,0.48,0.52,0.11503933441152776
3095,1,6944.44,222.38,9,17777.78,222.38,0.11,-0.95,0.65,0.35,0.2417624238115157
3096,1,6944.44,222.38,9,20069.44,222.38,0.11,-0.95,0.65,0.35,0.14820965797981128
3097,1,6944.44,222.38,9,22500.0,222.38,0.11,-0.95,0.65,0.35,0.06762183451588258
3098,1,6944.44,222.38,9,25069.44,222.38,0.11,-0.95,0.65,0.35,0.002288874944115685
3099,1,6944.44,222.38,9,27777.78,222.38,0.11,-0.95,0.65,0.35,0.0633734901403195
3100,1,6944.44,222.38,9,30625.0,222.38,0.11,-0.95,0.65,0.35,0.11712005673104668
3101,1,6944.44,222.38,13,33611.11,222.38,0.08,-1.11,0.76,0.24,0.0428128357575917
3102,1,6944.44,222.38,13,36736.11,222.38,0.08,-1.11,0.76,0.24,0.08628840513508507
3103,1,6944.44,222.38,13,40000.0,222.38,0.08,-1.11,0.76,0.24,0.010238607027352142
3104,1,8402.78,222.38,1,5625.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3105,1,8402.78,222.38,1,6944.44,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3106,1,8402.78,222.38,1,8402.78,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3107,1,8402.78,222.38,5,10000.0,222.38,0.2,-0.7,0.48,0.52,0.9574728723696235
3108,1,8402.78,222.38,5,11736.11,222.38,0.2,-0.7,0.48,0.52,0.7048548616049095
3109,1,8402.78,222.38,5,13611.11,222.38,0.2,-0.7,0.48,0.52,0.4935883968623541
3110,1,8402.78,222.38,5,15625.0,222.38,0.2,-0.7,0.48,0.52,0.3196154074423223
3111,1,8402.78,222.38,9,17777.78,222.38,0.11,-0.95,0.65,0.35,0.40684090826938774
3112,1,8402.78,222.38,9,20069.44,222.38,0.11,-0.95,0.65,0.35,0.29923358554095536
3113,1,8402.78,222.38,9,22500.0,222.38,0.11,-0.95,0.65,0.35,0.20607902127894773
3114,1,8402.78,222.38,9,25069.44,222.38,0.11,-0.95,0.65,0.35,0.12505097616486652
3115,1,8402.78,222.38,9,27777.78,222.38,0.11,-0.95,0.65,0.35,0.054176794378092925
3116,1,8402.78,222.38,9,30625.0,222.38,0.11,-0.95,0.65,0.35,0.00818155054592359
3117,1,8402.78,222.38,13,33611.11,222.38,0.08,-1.11,0.76,0.24,0.05958720279405918
3118,1,8402.78,222.38,13,36736.11,222.38,0.08,-1.11,0.76,0.24,0.010202379129794215
3119,1,8402.78,222.38,13,40000.0,222.38,0.08,-1.11,0.76,0.24,0.10164110516412851
3120,5,10000.0,222.38,1,5625.0,222.38,5.0,0.7,0.48,0.52,0.37383213309539515
3121,5,10000.0,222.38,1,6944.44,222.38,5.0,0.7,0.48,0.52,0.6593638457995599
3122,5,10000.0,222.38,1,8402.78,222.38,5.0,0.7,0.48,0.52,0.9574728723696235
3123,5,10000.0,222.38,5,10000.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3124,5,10000.0,222.38,5,11736.11,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3125,5,10000.0,222.38,5,13611.11,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3126,5,10000.0,222.38,5,15625.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3127,5,10000.0,222.38,9,17777.78,222.38,0.56,-0.26,0.17,0.83,0.3954090320069574
3128,5,10000.0,222.38,9,20069.44,222.38,0.56,-0.26,0.17,0.83,0.5226269574700819
3129,5,10000.0,222.38,9,22500.0,222.38,0.56,-0.26,0.17,0.83,0.6138128034158777
3130,5,10000.0,222.38,9,25069.44,222.38,0.56,-0.26,0.17,0.83,0.682060753081648
3131,5,10000.0,222.38,9,27777.78,222.38,0.56,-0.26,0.17,0.83,0.7349486006119904
3132,5,10000.0,222.38,9,30625.0,222.38,0.56,-0.26,0.17,0.83,0.7771007467530727
3133,5,10000.0,222.38,13,33611.11,222.38,0.38,-0.41,0.28,0.72,0.5646392482503223
3134,5,10000.0,222.38,13,36736.11,222.38,0.38,-0.41,0.28,0.72,0.6063442157279901
3135,5,10000.0,222.38,13,40000.0,222.38,0.38,-0.41,0.28,0.72,0.38613145179071967
3136,5,11736.11,222.38,1,5625.0,222.38,5.0,0.7,0.48,0.52,0.19128292339641645
3137,5,11736.11,222.38,1,6944.44,222.38,5.0,0.7,0.48,0.52,0.43774668714409254
3138,5,11736.11,222.38,1,8402.78,222.38,5.0,0.7,0.48,0.52,0.7048548616049095
3139,5,11736.11,222.38,5,10000.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3140,5,11736.11,222.38,5,11736.11,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3141,5,11736.11,222.38,5,13611.11,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3142,5,11736.11,222.38,5,15625.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3143,5,11736.11,222.38,9,17777.78,222.38,0.56,-0.26,0.17,0.83,0.15249453304040042
3144,5,11736.11,222.38,9,20069.44,222.38,0.56,-0.26,0.17,0.83,0.3457595412500356
3145,5,11736.11,222.38,9,22500.0,222.38,0.56,-0.26,0.17,0.83,0.4789482012993146
3146,5,11736.11,222.38,9,25069.44,222.38,0.56,-0.26,0.17,0.83,0.5751991376047385
3147,5,11736.11,222.38,9,27777.78,222.38,0.56,-0.26,0.17,0.83,0.6476130840442311
3148,5,11736.11,222.38,9,30625.0,222.38,0.56,-0.26,0.17,0.83,0.7039197983310855
3149,5,11736.11,222.38,13,33611.11,222.38,0.38,-0.41,0.28,0.72,0.47531850180143614
3150,5,11736.11,222.38,13,36736.11,222.38,0.38,-0.41,0.28,0.72,0.527418596338721
3151,5,11736.11,222.38,13,40000.0,222.38,0.38,-0.41,0.28,0.72,0.29746940766245417
3152,5,13611.11,222.38,1,5625.0,222.38,5.0,0.7,0.48,0.52,0.04709356395460762
3153,5,13611.11,222.38,1,6944.44,222.38,5.0,0.7,0.48,0.52,0.2590924593417345
3154,5,13611.11,222.38,1,8402.78,222.38,5.0,0.7,0.48,0.52,0.4935883968623541
3155,5,13611.11,222.38,5,10000.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3156,5,13611.11,222.38,5,11736.11,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3157,5,13611.11,222.38,5,13611.11,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3158,5,13611.11,222.38,5,15625.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3159,5,13611.11,222.38,9,17777.78,222.38,0.56,-0.26,0.17,0.83,0.19569947097914878
3160,5,13611.11,222.38,9,20069.44,222.38,0.56,-0.26,0.17,0.83,0.0997703523421407
3161,5,13611.11,222.38,9,22500.0,222.38,0.56,-0.26,0.17,0.83,0.2980502239352876
3162,5,13611.11,222.38,9,25069.44,222.38,0.56,-0.26,0.17,0.83,0.4365437663509275
3163,5,13611.11,222.38,9,27777.78,222.38,0.56,-0.26,0.17,0.83,0.537470653754104
3164,5,13611.11,222.38,9,30625.0,222.38,0.56,-0.26,0.17,0.83,0.6138128608033891
3165,5,13611.11,222.38,13,33611.11,222.38,0.38,-0.41,0.28,0.72,0.3713850822878576
3166,5,13611.11,222.38,13,36736.11,222.38,0.38,-0.41,0.28,0.72,0.4365516296016278
3167,5,13611.11,222.38,13,40000.0,222.38,0.38,-0.41,0.28,0.72,0.20004526400770933
3168,5,15625.0,222.38,1,5625.0,222.38,5.0,0.7,0.48,0.52,0.06820520316846912
3169,5,15625.0,222.38,1,6944.44,222.38,5.0,0.7,0.48,0.52,0.11503933441152776
3170,5,15625.0,222.38,1,8402.78,222.38,5.0,0.7,0.48,0.52,0.3196154074423221
3171,5,15625.0,222.38,5,10000.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3172,5,15625.0,222.38,5,11736.11,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3173,5,15625.0,222.38,5,13611.11,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3174,5,15625.0,222.38,5,15625.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3175,5,15625.0,222.38,9,17777.78,222.38,0.56,-0.26,0.17,0.83,0.6759560967476327
3176,5,15625.0,222.38,9,20069.44,222.38,0.56,-0.26,0.17,0.83,0.24520404061639448
3177,5,15625.0,222.38,9,22500.0,222.38,0.56,-0.26,0.17,0.83,0.049977620174851606
3178,5,15625.0,222.38,9,25069.44,222.38,0.56,-0.26,0.17,0.83,0.25224267404981415
3179,5,15625.0,222.38,9,27777.78,222.38,0.56,-0.26,0.17,0.83,0.39540897732754404
3180,5,15625.0,222.38,9,30625.0,222.38,0.56,-0.26,0.17,0.83,0.50062809229225
3181,5,15625.0,222.38,13,33611.11,222.38,0.38,-0.41,0.28,0.72,0.24971311855499764
3182,5,15625.0,222.38,13,36736.11,222.38,0.38,-0.41,0.28,0.72,0.3312485989097578
3183,5,15625.0,222.38,13,40000.0,222.38,0.38,-0.41,0.28,0.72,0.09303047405631563
3184,9,17777.78,222.38,1,5625.0,222.38,9.0,0.95,0.65,0.35,0.08453466941271584
3185,9,17777.78,222.38,1,6944.44,222.38,9.0,0.95,0.65,0.35,0.2417624238115157
3186,9,17777.78,222.38,1,8402.78,222.38,9.0,0.95,0.65,0.35,0.40684090826938774
3187,9,17777.78,222.38,5,10000.0,222.38,1.8,0.26,0.17,0.83,0.3954090320069574
3188,9,17777.78,222.38,5,11736.11,222.38,1.8,0.26,0.17,0.83,0.15249453304040078
3189,9,17777.78,222.38,5,13611.11,222.38,1.8,0.26,0.17,0.83,0.19569947097914878
3190,9,17777.78,222.38,5,15625.0,222.38,1.8,0.26,0.17,0.83,0.6759560967476328
3191,9,17777.78,222.38,9,17777.78,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3192,9,17777.78,222.38,9,20069.44,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3193,9,17777.78,222.38,9,22500.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3194,9,17777.78,222.38,9,25069.44,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3195,9,17777.78,222.38,9,27777.78,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3196,9,17777.78,222.38,9,30625.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3197,9,17777.78,222.38,13,33611.11,222.38,0.69,-0.16,0.11,0.89,0.7332579486702134
3198,9,17777.78,222.38,13,36736.11,222.38,0.69,-0.16,0.11,0.89,0.7928503580315837
3199,9,17777.78,222.38,13,40000.0,222.38,0.69,-0.16,0.11,0.89,0.37958820567855417
3200,9,20069.44,222.38,1,5625.0,222.38,9.0,0.95,0.65,0.35,0.0050131104483161
3201,9,20069.44,222.38,1,6944.44,222.38,9.0,0.95,0.65,0.35,0.14820965797981128
3202,9,20069.44,222.38,1,8402.78,222.38,9.0,0.95,0.65,0.35,0.29923358554095536
3203,9,20069.44,222.38,5,10000.0,222.38,1.8,0.26,0.17,0.83,0.5226269574700819
3204,9,20069.44,222.38,5,11736.11,222.38,1.8,0.26,0.17,0.83,0.3457595412500356
3205,9,20069.44,222.38,5,13611.11,222.38,1.8,0.26,0.17,0.83,0.09977035234214104
3206,9,20069.44,222.38,5,15625.0,222.38,1.8,0.26,0.17,0.83,0.24520404061639434
3207,9,20069.44,222.38,9,17777.78,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3208,9,20069.44,222.38,9,20069.44,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3209,9,20069.44,222.38,9,22500.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3210,9,20069.44,222.38,9,25069.44,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3211,9,20069.44,222.38,9,27777.78,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3212,9,20069.44,222.38,9,30625.0,222.38,1.0,0.0,0.0,1.0,-0.02776467979825929
3213,9,20069.44,222.38,13,33611.11,222.38,0.69,-0.16,0.11,0.89,0.6230477062717563
3214,9,20069.44,222.38,13,36736.11,222.38,0.69,-0.16,0.11,0.89,0.7076816894234658
3215,9,20069.44,222.38,13,40000.0,222.38,0.69,-0.16,0.11,0.89,0.2612315886832465
