NumLeft,FieldAreaLeft,ItemSurfaceAreaLeft,NumRight,FieldAreaRight,ItemSurfaceAreaRight,Ratio L/R,LogRatio,Log - Normalized,Difficulty Coefficient,,
21,36736.11,196.98,21,36736.11,196.98,1.00,0.00,0.00,1.00,,
21,36736.11,196.98,21,40000,196.98,1.00,0.00,0.00,1.00,,
21,40000,196.98,1,5625,196.98,21.00,1.32,0.90,0.10,,
21,40000,196.98,1,6944.44,196.98,21.00,1.32,0.90,0.10,,
21,40000,196.98,5,8402.78,196.98,4.20,0.62,0.43,0.57,,
21,40000,196.98,5,10000,196.98,4.20,0.62,0.43,0.57,,
21,40000,196.98,5,11736.11,196.98,4.20,0.62,0.43,0.57,,
21,40000,196.98,5,13611.11,196.98,4.20,0.62,0.43,0.57,,
21,40000,196.98,9,15625,196.98,2.33,0.37,0.25,0.75,,
21,40000,196.98,9,17777.78,196.98,2.33,0.37,0.25,0.75,,
21,40000,196.98,9,20069.44,196.98,2.33,0.37,0.25,0.75,,
21,40000,196.98,9,22500,196.98,2.33,0.37,0.25,0.75,,
21,40000,196.98,9,25069.44,196.98,2.33,0.37,0.25,0.75,,
21,40000,196.98,9,27777.78,196.98,2.33,0.37,0.25,0.75,,
21,40000,196.98,13,30625,196.98,1.62,0.21,0.14,0.86,,
21,40000,196.98,13,33611.11,196.98,1.62,0.21,0.14,0.86,,
21,40000,196.98,21,36736.11,196.98,1.00,0.00,0.00,1.00,,
21,40000,196.98,21,40000,196.98,1.00,0.00,0.00,1.00,,
1,5625,222.38,1,5625,222.38,1.00,0.00,0.00,1.00,,
1,5625,222.38,1,6944.44,222.38,1.00,0.00,0.00,1.00,,
1,5625,222.38,1,8402.78,222.38,1.00,0.00,0.00,1.00,,
1,5625,222.38,5,10000,222.38,0.20,-0.70,0.48,0.52,,
1,5625,222.38,5,11736.11,222.38,0.20,-0.70,0.48,0.52,,
1,5625,222.38,5,13611.11,222.38,0.20,-0.70,0.48,0.52,,
1,5625,222.38,5,15625,222.38,0.20,-0.70,0.48,0.52,,
1,5625,222.38,9,17777.78,222.38,0.11,-0.95,0.65,0.35,,
1,5625,222.38,9,20069.44,222.38,0.11,-0.95,0.65,0.35,,
1,5625,222.38,9,22500,222.38,0.11,-0.95,0.65,0.35,,
1,5625,222.38,9,25069.44,222.38,0.11,-0.95,0.65,0.35,,
1,5625,222.38,9,27777.78,222.38,0.11,-0.95,0.65,0.35,,
1,5625,222.38,9,30625,222.38,0.11,-0.95,0.65,0.35,,
1,5625,222.38,13,33611.11,222.38,0.08,-1.11,0.76,0.24,,
1,5625,222.38,13,36736.11,222.38,0.08,-1.11,0.76,0.24,,
1,5625,222.38,13,40000,222.38,0.08,-1.11,0.76,0.24,,
1,6944.44,222.38,1,5625,222.38,1.00,0.00,0.00,1.00,,
1,6944.44,222.38,1,6944.44,222.38,1.00,0.00,0.00,1.00,,
1,6944.44,222.38,1,8402.78,222.38,1.00,0.00,0.00,1.00,,
1,6944.44,222.38,5,10000,222.38,0.20,-0.70,0.48,0.52,,
1,6944.44,222.38,5,11736.11,222.38,0.20,-0.70,0.48,0.52,,
1,6944.44,222.38,5,13611.11,222.38,0.20,-0.70,0.48,0.52,,
1,6944.44,222.38,5,15625,222.38,0.20,-0.70,0.48,0.52,,
1,6944.44,222.38,9,17777.78,222.38,0.11,-0.95,0.65,0.35,,
1,6944.44,222.38,9,20069.44,222.38,0.11,-0.95,0.65,0.35,,
1,6944.44,222.38,9,22500,222.38,0.11,-0.95,0.65,0.35,,
1,6944.44,222.38,9,25069.44,222.38,0.11,-0.95,0.65,0.35,,
1,6944.44,222.38,9,27777.78,222.38,0.11,-0.95,0.65,0.35,,
1,6944.44,222.38,9,30625,222.38,0.11,-0.95,0.65,0.35,,
1,6944.44,222.38,13,33611.11,222.38,0.08,-1.11,0.76,0.24,,
1,6944.44,222.38,13,36736.11,222.38,0.08,-1.11,0.76,0.24,,
1,6944.44,222.38,13,40000,222.38,0.08,-1.11,0.76,0.24,,
1,8402.78,222.38,1,5625,222.38,1.00,0.00,0.00,1.00,,
1,8402.78,222.38,1,6944.44,222.38,1.00,0.00,0.00,1.00,,
1,8402.78,222.38,1,8402.78,222.38,1.00,0.00,0.00,1.00,,
1,8402.78,222.38,5,10000,222.38,0.20,-0.70,0.48,0.52,,
1,8402.78,222.38,5,11736.11,222.38,0.20,-0.70,0.48,0.52,,
1,8402.78,222.38,5,13611.11,222.38,0.20,-0.70,0.48,0.52,,
1,8402.78,222.38,5,15625,222.38,0.20,-0.70,0.48,0.52,,
1,8402.78,222.38,9,17777.78,222.38,0.11,-0.95,0.65,0.35,,
1,8402.78,222.38,9,20069.44,222.38,0.11,-0.95,0.65,0.35,,
1,8402.78,222.38,9,22500,222.38,0.11,-0.95,0.65,0.35,,
1,8402.78,222.38,9,25069.44,222.38,0.11,-0.95,0.65,0.35,,
1,8402.78,222.38,9,27777.78,222.38,0.11,-0.95,0.65,0.35,,
1,8402.78,222.38,9,30625,222.38,0.11,-0.95,0.65,0.35,,
1,8402.78,222.38,13,33611.11,222.38,0.08,-1.11,0.76,0.24,,
1,8402.78,222.38,13,36736.11,222.38,0.08,-1.11,0.76,0.24,,
1,8402.78,222.38,13,40000,222.38,0.08,-1.11,0.76,0.24,,
5,10000,222.38,1,5625,222.38,5.00,0.70,0.48,0.52,,
5,10000,222.38,1,6944.44,222.38,5.00,0.70,0.48,0.52,,
5,10000,222.38,1,8402.78,222.38,5.00,0.70,0.48,0.52,,
5,10000,222.38,5,10000,222.38,1.00,0.00,0.00,1.00,,
5,10000,222.38,5,11736.11,222.38,1.00,0.00,0.00,1.00,,
5,10000,222.38,5,13611.11,222.38,1.00,0.00,0.00,1.00,,
5,10000,222.38,5,15625,222.38,1.00,0.00,0.00,1.00,,
5,10000,222.38,9,17777.78,222.38,0.56,-0.26,0.17,0.83,,
5,10000,222.38,9,20069.44,222.38,0.56,-0.26,0.17,0.83,,
5,10000,222.38,9,22500,222.38,0.56,-0.26,0.17,0.83,,
5,10000,222.38,9,25069.44,222.38,0.56,-0.26,0.17,0.83,,
5,10000,222.38,9,27777.78,222.38,0.56,-0.26,0.17,0.83,,
5,10000,222.38,9,30625,222.38,0.56,-0.26,0.17,0.83,,
5,10000,222.38,13,33611.11,222.38,0.38,-0.41,0.28,0.72,,
5,10000,222.38,13,36736.11,222.38,0.38,-0.41,0.28,0.72,,
5,10000,222.38,13,40000,222.38,0.38,-0.41,0.28,0.72,,
5,11736.11,222.38,1,5625,222.38,5.00,0.70,0.48,0.52,,
5,11736.11,222.38,1,6944.44,222.38,5.00,0.70,0.48,0.52,,
5,11736.11,222.38,1,8402.78,222.38,5.00,0.70,0.48,0.52,,
5,11736.11,222.38,5,10000,222.38,1.00,0.00,0.00,1.00,,
5,11736.11,222.38,5,11736.11,222.38,1.00,0.00,0.00,1.00,,
5,11736.11,222.38,5,13611.11,222.38,1.00,0.00,0.00,1.00,,
5,11736.11,222.38,5,15625,222.38,1.00,0.00,0.00,1.00,,
5,11736.11,222.38,9,17777.78,222.38,0.56,-0.26,0.17,0.83,,
5,11736.11,222.38,9,20069.44,222.38,0.56,-0.26,0.17,0.83,,
5,11736.11,222.38,9,22500,222.38,0.56,-0.26,0.17,0.83,,
5,11736.11,222.38,9,25069.44,222.38,0.56,-0.26,0.17,0.83,,
5,11736.11,222.38,9,27777.78,222.38,0.56,-0.26,0.17,0.83,,
5,11736.11,222.38,9,30625,222.38,0.56,-0.26,0.17,0.83,,
5,11736.11,222.38,13,33611.11,222.38,0.38,-0.41,0.28,0.72,,
5,11736.11,222.38,13,36736.11,222.38,0.38,-0.41,0.28,0.72,,
5,11736.11,222.38,13,40000,222.38,0.38,-0.41,0.28,0.72,,
5,13611.11,222.38,1,5625,222.38,5.00,0.70,0.48,0.52,,
5,13611.11,222.38,1,6944.44,222.38,5.00,0.70,0.48,0.52,,
5,13611.11,222.38,1,8402.78,222.38,5.00,0.70,0.48,0.52,,
5,13611.11,222.38,5,10000,222.38,1.00,0.00,0.00,1.00,,
5,13611.11,222.38,5,11736.11,222.38,1.00,0.00,0.00,1.00,,
5,13611.11,222.38,5,13611.11,222.38,1.00,0.00,0.00,1.00,,
5,13611.11,222.38,5,15625,222.38,1.00,0.00,0.00,1.00,,
5,13611.11,222.38,9,17777.78,222.38,0.56,-0.26,0.17,0.83,,
5,13611.11,222.38,9,20069.44,222.38,0.56,-0.26,0.17,0.83,,
5,13611.11,222.38,9,22500,222.38,0.56,-0.26,0.17,0.83,,
5,13611.11,222.38,9,25069.44,222.38,0.56,-0.26,0.17,0.83,,
5,13611.11,222.38,9,27777.78,222.38,0.56,-0.26,0.17,0.83,,
5,13611.11,222.38,9,30625,222.38,0.56,-0.26,0.17,0.83,,
5,13611.11,222.38,13,33611.11,222.38,0.38,-0.41,0.28,0.72,,
5,13611.11,222.38,13,36736.11,222.38,0.38,-0.41,0.28,0.72,,
5,13611.11,222.38,13,40000,222.38,0.38,-0.41,0.28,0.72,,
5,15625,222.38,1,5625,222.38,5.00,0.70,0.48,0.52,,
5,15625,222.38,1,6944.44,222.38,5.00,0.70,0.48,0.52,,
5,15625,222.38,1,8402.78,222.38,5.00,0.70,0.48,0.52,,
5,15625,222.38,5,10000,222.38,1.00,0.00,0.00,1.00,,
5,15625,222.38,5,11736.11,222.38,1.00,0.00,0.00,1.00,,
5,15625,222.38,5,13611.11,222.38,1.00,0.00,0.00,1.00,,
5,15625,222.38,5,15625,222.38,1.00,0.00,0.00,1.00,,
5,15625,222.38,9,17777.78,222.38,0.56,-0.26,0.17,0.83,,
5,15625,222.38,9,20069.44,222.38,0.56,-0.26,0.17,0.83,,
5,15625,222.38,9,22500,222.38,0.56,-0.26,0.17,0.83,,
5,15625,222.38,9,25069.44,222.38,0.56,-0.26,0.17,0.83,,
5,15625,222.38,9,27777.78,222.38,0.56,-0.26,0.17,0.83,,
5,15625,222.38,9,30625,222.38,0.56,-0.26,0.17,0.83,,
5,15625,222.38,13,33611.11,222.38,0.38,-0.41,0.28,0.72,,
5,15625,222.38,13,36736.11,222.38,0.38,-0.41,0.28,0.72,,
5,15625,222.38,13,40000,222.38,0.38,-0.41,0.28,0.72,,
9,17777.78,222.38,1,5625,222.38,9.00,0.95,0.65,0.35,,
9,17777.78,222.38,1,6944.44,222.38,9.00,0.95,0.65,0.35,,
9,17777.78,222.38,1,8402.78,222.38,9.00,0.95,0.65,0.35,,
9,17777.78,222.38,5,10000,222.38,1.80,0.26,0.17,0.83,,
9,17777.78,222.38,5,11736.11,222.38,1.80,0.26,0.17,0.83,,
9,17777.78,222.38,5,13611.11,222.38,1.80,0.26,0.17,0.83,,
9,17777.78,222.38,5,15625,222.38,1.80,0.26,0.17,0.83,,
9,17777.78,222.38,9,17777.78,222.38,1.00,0.00,0.00,1.00,,
9,17777.78,222.38,9,20069.44,222.38,1.00,0.00,0.00,1.00,,
9,17777.78,222.38,9,22500,222.38,1.00,0.00,0.00,1.00,,
9,17777.78,222.38,9,25069.44,222.38,1.00,0.00,0.00,1.00,,
9,17777.78,222.38,9,27777.78,222.38,1.00,0.00,0.00,1.00,,
9,17777.78,222.38,9,30625,222.38,1.00,0.00,0.00,1.00,,
9,17777.78,222.38,13,33611.11,222.38,0.69,-0.16,0.11,0.89,,
9,17777.78,222.38,13,36736.11,222.38,0.69,-0.16,0.11,0.89,,
9,17777.78,222.38,13,40000,222.38,0.69,-0.16,0.11,0.89,,
9,20069.44,222.38,1,5625,222.38,9.00,0.95,0.65,0.35,,
9,20069.44,222.38,1,6944.44,222.38,9.00,0.95,0.65,0.35,,
9,20069.44,222.38,1,8402.78,222.38,9.00,0.95,0.65,0.35,,
9,20069.44,222.38,5,10000,222.38,1.80,0.26,0.17,0.83,,
9,20069.44,222.38,5,11736.11,222.38,1.80,0.26,0.17,0.83,,
9,20069.44,222.38,5,13611.11,222.38,1.80,0.26,0.17,0.83,,
9,20069.44,222.38,5,15625,222.38,1.80,0.26,0.17,0.83,,
9,20069.44,222.38,9,17777.78,222.38,1.00,0.00,0.00,1.00,,
9,20069.44,222.38,9,20069.44,222.38,1.00,0.00,0.00,1.00,,
9,20069.44,222.38,9,22500,222.38,1.00,0.00,0.00,1.00,,
9,20069.44,222.38,9,25069.44,222.38,1.00,0.00,0.00,1.00,,
9,20069.44,222.38,9,27777.78,222.38,1.00,0.00,0.00,1.00,,
9,20069.44,222.38,9,30625,222.38,1.00,0.00,0.00,1.00,,
9,20069.44,222.38,13,33611.11,222.38,0.69,-0.16,0.11,0.89,,
9,20069.44,222.38,13,36736.11,222.38,0.69,-0.16,0.11,0.89,,
9,20069.44,222.38,13,40000,222.38,0.69,-0.16,0.11,0.89,,
9,22500,222.38,1,5625,222.38,9.00,0.95,0.65,0.35,,
9,22500,222.38,1,6944.44,222.38,9.00,0.95,0.65,0.35,,
9,22500,222.38,1,8402.78,222.38,9.00,0.95,0.65,0.35,,
9,22500,222.38,5,10000,222.38,1.80,0.26,0.17,0.83,,
9,22500,222.38,5,11736.11,222.38,1.80,0.26,0.17,0.83,,
9,22500,222.38,5,13611.11,222.38,1.80,0.26,0.17,0.83,,
9,22500,222.38,5,15625,222.38,1.80,0.26,0.17,0.83,,
9,22500,222.38,9,17777.78,222.38,1.00,0.00,0.00,1.00,,
9,22500,222.38,9,20069.44,222.38,1.00,0.00,0.00,1.00,,
9,22500,222.38,9,22500,222.38,1.00,0.00,0.00,1.00,,
9,22500,222.38,9,25069.44,222.38,1.00,0.00,0.00,1.00,,
9,22500,222.38,9,27777.78,222.38,1.00,0.00,0.00,1.00,,
9,22500,222.38,9,30625,222.38,1.00,0.00,0.00,1.00,,
9,22500,222.38,13,33611.11,222.38,0.69,-0.16,0.11,0.89,,
9,22500,222.38,13,36736.11,222.38,0.69,-0.16,0.11,0.89,,
9,22500,222.38,13,40000,222.38,0.69,-0.16,0.11,0.89,,
9,25069.44,222.38,1,5625,222.38,9.00,0.95,0.65,0.35,,
9,25069.44,222.38,1,6944.44,222.38,9.00,0.95,0.65,0.35,,
9,25069.44,222.38,1,8402.78,222.38,9.00,0.95,0.65,0.35,,
9,25069.44,222.38,5,10000,222.38,1.80,0.26,0.17,0.83,,
9,25069.44,222.38,5,11736.11,222.38,1.80,0.26,0.17,0.83,,
9,25069.44,222.38,5,13611.11,222.38,1.80,0.26,0.17,0.83,,
9,25069.44,222.38,5,15625,222.38,1.80,0.26,0.17,0.83,,
9,25069.44,222.38,9,17777.78,222.38,1.00,0.00,0.00,1.00,,
9,25069.44,222.38,9,20069.44,222.38,1.00,0.00,0.00,1.00,,
9,25069.44,222.38,9,22500,222.38,1.00,0.00,0.00,1.00,,
9,25069.44,222.38,9,25069.44,222.38,1.00,0.00,0.00,1.00,,
9,25069.44,222.38,9,27777.78,222.38,1.00,0.00,0.00,1.00,,
9,25069.44,222.38,9,30625,222.38,1.00,0.00,0.00,1.00,,
9,25069.44,222.38,13,33611.11,222.38,0.69,-0.16,0.11,0.89,,
9,25069.44,222.38,13,36736.11,222.38,0.69,-0.16,0.11,0.89,,
9,25069.44,222.38,13,40000,222.38,0.69,-0.16,0.11,0.89,,
9,27777.78,222.38,1,5625,222.38,9.00,0.95,0.65,0.35,,
9,27777.78,222.38,1,6944.44,222.38,9.00,0.95,0.65,0.35,,
9,27777.78,222.38,1,8402.78,222.38,9.00,0.95,0.65,0.35,,
9,27777.78,222.38,5,10000,222.38,1.80,0.26,0.17,0.83,,
9,27777.78,222.38,5,11736.11,222.38,1.80,0.26,0.17,0.83,,
9,27777.78,222.38,5,13611.11,222.38,1.80,0.26,0.17,0.83,,
9,27777.78,222.38,5,15625,222.38,1.80,0.26,0.17,0.83,,
9,27777.78,222.38,9,17777.78,222.38,1.00,0.00,0.00,1.00,,
9,27777.78,222.38,9,20069.44,222.38,1.00,0.00,0.00,1.00,,
9,27777.78,222.38,9,22500,222.38,1.00,0.00,0.00,1.00,,
9,27777.78,222.38,9,25069.44,222.38,1.00,0.00,0.00,1.00,,
9,27777.78,222.38,9,27777.78,222.38,1.00,0.00,0.00,1.00,,
9,27777.78,222.38,9,30625,222.38,1.00,0.00,0.00,1.00,,
9,27777.78,222.38,13,33611.11,222.38,0.69,-0.16,0.11,0.89,,
9,27777.78,222.38,13,36736.11,222.38,0.69,-0.16,0.11,0.89,,
9,27777.78,222.38,13,40000,222.38,0.69,-0.16,0.11,0.89,,
9,30625,222.38,1,5625,222.38,9.00,0.95,0.65,0.35,,
9,30625,222.38,1,6944.44,222.38,9.00,0.95,0.65,0.35,,
9,30625,222.38,1,8402.78,222.38,9.00,0.95,0.65,0.35,,
9,30625,222.38,5,10000,222.38,1.80,0.26,0.17,0.83,,
9,30625,222.38,5,11736.11,222.38,1.80,0.26,0.17,0.83,,
9,30625,222.38,5,13611.11,222.38,1.80,0.26,0.17,0.83,,
9,30625,222.38,5,15625,222.38,1.80,0.26,0.17,0.83,,
9,30625,222.38,9,17777.78,222.38,1.00,0.00,0.00,1.00,,
9,30625,222.38,9,20069.44,222.38,1.00,0.00,0.00,1.00,,
9,30625,222.38,9,22500,222.38,1.00,0.00,0.00,1.00,,
9,30625,222.38,9,25069.44,222.38,1.00,0.00,0.00,1.00,,
9,30625,222.38,9,27777.78,222.38,1.00,0.00,0.00,1.00,,
9,30625,222.38,9,30625,222.38,1.00,0.00,0.00,1.00,,
9,30625,222.38,13,33611.11,222.38,0.69,-0.16,0.11,0.89,,
9,30625,222.38,13,36736.11,222.38,0.69,-0.16,0.11,0.89,,
9,30625,222.38,13,40000,222.38,0.69,-0.16,0.11,0.89,,
13,33611.11,222.38,1,5625,222.38,13.00,1.11,0.76,0.24,,
13,33611.11,222.38,1,6944.44,222.38,13.00,1.11,0.76,0.24,,
13,33611.11,222.38,1,8402.78,222.38,13.00,1.11,0.76,0.24,,
13,33611.11,222.38,5,10000,222.38,2.60,0.41,0.28,0.72,,
13,33611.11,222.38,5,11736.11,222.38,2.60,0.41,0.28,0.72,,
13,33611.11,222.38,5,13611.11,222.38,2.60,0.41,0.28,0.72,,
13,33611.11,222.38,5,15625,222.38,2.60,0.41,0.28,0.72,,
13,33611.11,222.38,9,17777.78,222.38,1.44,0.16,0.11,0.89,,
13,33611.11,222.38,9,20069.44,222.38,1.44,0.16,0.11,0.89,,
13,33611.11,222.38,9,22500,222.38,1.44,0.16,0.11,0.89,,
13,33611.11,222.38,9,25069.44,222.38,1.44,0.16,0.11,0.89,,
13,33611.11,222.38,9,27777.78,222.38,1.44,0.16,0.11,0.89,,
13,33611.11,222.38,9,30625,222.38,1.44,0.16,0.11,0.89,,
13,33611.11,222.38,13,33611.11,222.38,1.00,0.00,0.00,1.00,,
13,33611.11,222.38,13,36736.11,222.38,1.00,0.00,0.00,1.00,,
13,33611.11,222.38,13,40000,222.38,1.00,0.00,0.00,1.00,,
13,36736.11,222.38,1,5625,222.38,13.00,1.11,0.76,0.24,,
13,36736.11,222.38,1,6944.44,222.38,13.00,1.11,0.76,0.24,,
13,36736.11,222.38,1,8402.78,222.38,13.00,1.11,0.76,0.24,,
13,36736.11,222.38,5,10000,222.38,2.60,0.41,0.28,0.72,,
13,36736.11,222.38,5,11736.11,222.38,2.60,0.41,0.28,0.72,,
13,36736.11,222.38,5,13611.11,222.38,2.60,0.41,0.28,0.72,,
13,36736.11,222.38,5,15625,222.38,2.60,0.41,0.28,0.72,,
13,36736.11,222.38,9,17777.78,222.38,1.44,0.16,0.11,0.89,,
13,36736.11,222.38,9,20069.44,222.38,1.44,0.16,0.11,0.89,,
13,36736.11,222.38,9,22500,222.38,1.44,0.16,0.11,0.89,,
13,36736.11,222.38,9,25069.44,222.38,1.44,0.16,0.11,0.89,,
13,36736.11,222.38,9,27777.78,222.38,1.44,0.16,0.11,0.89,,
13,36736.11,222.38,9,30625,222.38,1.44,0.16,0.11,0.89,,
13,36736.11,222.38,13,33611.11,222.38,1.00,0.00,0.00,1.00,,
13,36736.11,222.38,13,36736.11,222.38,1.00,0.00,0.00,1.00,,
13,36736.11,222.38,13,40000,222.38,1.00,0.00,0.00,1.00,,
13,40000,222.38,1,5625,222.38,13.00,1.11,0.76,0.24,,
13,40000,222.38,1,6944.44,222.38,13.00,1.11,0.76,0.24,,
13,40000,222.38,1,8402.78,222.38,13.00,1.11,0.76,0.24,,
13,40000,222.38,5,10000,222.38,2.60,0.41,0.28,0.72,,
13,40000,222.38,5,11736.11,222.38,2.60,0.41,0.28,0.72,,
13,40000,222.38,5,13611.11,222.38,2.60,0.41,0.28,0.72,,
13,40000,222.38,5,15625,222.38,2.60,0.41,0.28,0.72,,
13,40000,222.38,9,17777.78,222.38,1.44,0.16,0.11,0.89,,
13,40000,222.38,9,20069.44,222.38,1.44,0.16,0.11,0.89,,
13,40000,222.38,9,22500,222.38,1.44,0.16,0.11,0.89,,
13,40000,222.38,9,25069.44,222.38,1.44,0.16,0.11,0.89,,
13,40000,222.38,9,27777.78,222.38,1.44,0.16,0.11,0.89,,
13,40000,222.38,9,30625,222.38,1.44,0.16,0.11,0.89,,
13,40000,222.38,13,33611.11,222.38,1.00,0.00,0.00,1.00,,
13,40000,222.38,13,36736.11,222.38,1.00,0.00,0.00,1.00,,
13,40000,222.38,13,40000,222.38,1.00,0.00,0.00,1.00,,
1,5625,249.31,1,5625,249.31,1.00,0.00,0.00,1.00,,
1,5625,249.31,1,6944.44,249.31,1.00,0.00,0.00,1.00,,
1,5625,249.31,1,8402.78,249.31,1.00,0.00,0.00,1.00,,
1,5625,249.31,1,10000,249.31,1.00,0.00,0.00,1.00,,
1,5625,249.31,5,11736.11,249.31,0.20,-0.70,0.48,0.52,,
1,5625,249.31,5,13611.11,249.31,0.20,-0.70,0.48,0.52,,
1,5625,249.31,5,15625,249.31,0.20,-0.70,0.48,0.52,,
1,5625,249.31,9,17777.78,249.31,0.11,-0.95,0.65,0.35,,
1,5625,249.31,9,20069.44,249.31,0.11,-0.95,0.65,0.35,,
1,5625,249.31,9,22500,249.31,0.11,-0.95,0.65,0.35,,
1,5625,249.31,9,25069.44,249.31,0.11,-0.95,0.65,0.35,,
1,5625,249.31,9,27777.78,249.31,0.11,-0.95,0.65,0.35,,
1,5625,249.31,9,30625,249.31,0.11,-0.95,0.65,0.35,,
1,5625,249.31,9,33611.11,249.31,0.11,-0.95,0.65,0.35,,
1,5625,249.31,13,36736.11,249.31,0.08,-1.11,0.76,0.24,,
1,5625,249.31,13,40000,249.31,0.08,-1.11,0.76,0.24,,
1,6944.44,249.31,1,5625,249.31,1.00,0.00,0.00,1.00,,
1,6944.44,249.31,1,6944.44,249.31,1.00,0.00,0.00,1.00,,
1,6944.44,249.31,1,8402.78,249.31,1.00,0.00,0.00,1.00,,
1,6944.44,249.31,1,10000,249.31,1.00,0.00,0.00,1.00,,
1,6944.44,249.31,5,11736.11,249.31,0.20,-0.70,0.48,0.52,,
1,6944.44,249.31,5,13611.11,249.31,0.20,-0.70,0.48,0.52,,
1,6944.44,249.31,5,15625,249.31,0.20,-0.70,0.48,0.52,,
1,6944.44,249.31,9,17777.78,249.31,0.11,-0.95,0.65,0.35,,
1,6944.44,249.31,9,20069.44,249.31,0.11,-0.95,0.65,0.35,,
1,6944.44,249.31,9,22500,249.31,0.11,-0.95,0.65,0.35,,
1,6944.44,249.31,9,25069.44,249.31,0.11,-0.95,0.65,0.35,,
1,6944.44,249.31,9,27777.78,249.31,0.11,-0.95,0.65,0.35,,
1,6944.44,249.31,9,30625,249.31,0.11,-0.95,0.65,0.35,,
1,6944.44,249.31,9,33611.11,249.31,0.11,-0.95,0.65,0.35,,
1,6944.44,249.31,13,36736.11,249.31,0.08,-1.11,0.76,0.24,,
1,6944.44,249.31,13,40000,249.31,0.08,-1.11,0.76,0.24,,
1,8402.78,249.31,1,5625,249.31,1.00,0.00,0.00,1.00,,
1,8402.78,249.31,1,6944.44,249.31,1.00,0.00,0.00,1.00,,
1,8402.78,249.31,1,8402.78,249.31,1.00,0.00,0.00,1.00,,
1,8402.78,249.31,1,10000,249.31,1.00,0.00,0.00,1.00,,
1,8402.78,249.31,5,11736.11,249.31,0.20,-0.70,0.48,0.52,,
1,8402.78,249.31,5,13611.11,249.31,0.20,-0.70,0.48,0.52,,
1,8402.78,249.31,5,15625,249.31,0.20,-0.70,0.48,0.52,,
1,8402.78,249.31,9,17777.78,249.31,0.11,-0.95,0.65,0.35,,
1,8402.78,249.31,9,20069.44,249.31,0.11,-0.95,0.65,0.35,,
1,8402.78,249.31,9,22500,249.31,0.11,-0.95,0.65,0.35,,
1,8402.78,249.31,9,25069.44,249.31,0.11,-0.95,0.65,0.35,,
1,8402.78,249.31,9,27777.78,249.31,0.11,-0.95,0.65,0.35,,
1,8402.78,249.31,9,30625,249.31,0.11,-0.95,0.65,0.35,,
1,8402.78,249.31,9,33611.11,249.31,0.11,-0.95,0.65,0.35,,
1,8402.78,249.31,13,36736.11,249.31,0.08,-1.11,0.76,0.24,,
1,8402.78,249.31,13,40000,249.31,0.08,-1.11,0.76,0.24,,
1,10000,249.31,1,5625,249.31,1.00,0.00,0.00,1.00,,
1,10000,249.31,1,6944.44,249.31,1.00,0.00,0.00,1.00,,
1,10000,249.31,1,8402.78,249.31,1.00,0.00,0.00,1.00,,
1,10000,249.31,1,10000,249.31,1.00,0.00,0.00,1.00,,
1,10000,249.31,5,11736.11,249.31,0.20,-0.70,0.48,0.52,,
1,10000,249.31,5,13611.11,249.31,0.20,-0.70,0.48,0.52,,
1,10000,249.31,5,15625,249.31,0.20,-0.70,0.48,0.52,,
1,10000,249.31,9,17777.78,249.31,0.11,-0.95,0.65,0.35,,
1,10000,249.31,9,20069.44,249.31,0.11,-0.95,0.65,0.35,,
1,10000,249.31,9,22500,249.31,0.11,-0.95,0.65,0.35,,
1,10000,249.31,9,25069.44,249.31,0.11,-0.95,0.65,0.35,,
1,10000,249.31,9,27777.78,249.31,0.11,-0.95,0.65,0.35,,
1,10000,249.31,9,30625,249.31,0.11,-0.95,0.65,0.35,,
1,10000,249.31,9,33611.11,249.31,0.11,-0.95,0.65,0.35,,
1,10000,249.31,13,36736.11,249.31,0.08,-1.11,0.76,0.24,,
1,10000,249.31,13,40000,249.31,0.08,-1.11,0.76,0.24,,
5,11736.11,249.31,1,5625,249.31,5.00,0.70,0.48,0.52,,
5,11736.11,249.31,1,6944.44,249.31,5.00,0.70,0.48,0.52,,
5,11736.11,249.31,1,8402.78,249.31,5.00,0.70,0.48,0.52,,
5,11736.11,249.31,1,10000,249.31,5.00,0.70,0.48,0.52,,
5,11736.11,249.31,5,11736.11,249.31,1.00,0.00,0.00,1.00,,
5,11736.11,249.31,5,13611.11,249.31,1.00,0.00,0.00,1.00,,
5,11736.11,249.31,5,15625,249.31,1.00,0.00,0.00,1.00,,
5,11736.11,249.31,9,17777.78,249.31,0.56,-0.26,0.17,0.83,,
5,11736.11,249.31,9,20069.44,249.31,0.56,-0.26,0.17,0.83,,
5,11736.11,249.31,9,22500,249.31,0.56,-0.26,0.17,0.83,,
5,11736.11,249.31,9,25069.44,249.31,0.56,-0.26,0.17,0.83,,
5,11736.11,249.31,9,27777.78,249.31,0.56,-0.26,0.17,0.83,,
5,11736.11,249.31,9,30625,249.31,0.56,-0.26,0.17,0.83,,
5,11736.11,249.31,9,33611.11,249.31,0.56,-0.26,0.17,0.83,,
5,11736.11,249.31,13,36736.11,249.31,0.38,-0.41,0.28,0.72,,
5,11736.11,249.31,13,40000,249.31,0.38,-0.41,0.28,0.72,,
5,13611.11,249.31,1,5625,249.31,5.00,0.70,0.48,0.52,,
5,13611.11,249.31,1,6944.44,249.31,5.00,0.70,0.48,0.52,,
5,13611.11,249.31,1,8402.78,249.31,5.00,0.70,0.48,0.52,,
